project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts
jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,InvalidGlobalFilterTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,7c3d72fd3ae4caacb711eb876b0d8787b16d50c9,TestUnsafeUnalignedSwap,0,0,0,0,0,0,true,true,true,true,true,true
jdk,4862d0d542229c533a71f895495ab2eca7dddbf2,Logger,2,2,0,0,0,0,true,false,false,true,false,false
jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,NativeSocketAddress,0,0,0,0,0,0,true,true,true,true,true,true
jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,Services,0,0,0,0,0,0,true,true,true,true,true,true
jdk,4af2b012c38cd75cc65f2de7fba41fa62ca1158e,ClipShapeTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,8cecc798a3c36788cdb2a46aea5d5b0ae861dc17,SdpSupport,0,0,0,0,0,0,true,true,true,true,true,true
jdk,8cecc798a3c36788cdb2a46aea5d5b0ae861dc17,AccessibleObject,0,0,0,0,0,0,true,true,true,true,true,true
jdk,8cecc798a3c36788cdb2a46aea5d5b0ae861dc17,NetworkInterfaceLookup,0,0,0,0,0,0,true,true,true,true,true,true
jdk,8cecc798a3c36788cdb2a46aea5d5b0ae861dc17,LinuxWatchService,0,0,0,0,0,0,true,true,true,true,true,true
jdk,8cecc798a3c36788cdb2a46aea5d5b0ae861dc17,ResolverConfigurationImpl,0,0,0,0,0,0,true,true,true,true,true,true
jdk,8cecc798a3c36788cdb2a46aea5d5b0ae861dc17,UnixCopyFile,0,0,0,0,0,0,true,true,true,true,true,true
jdk,8cecc798a3c36788cdb2a46aea5d5b0ae861dc17,LambdaCapture,0,0,0,0,0,0,true,true,true,true,true,true
jdk,8cecc798a3c36788cdb2a46aea5d5b0ae861dc17,AbstractPlainDatagramSocketImpl,0,0,0,0,0,0,true,true,true,true,true,true
jdk,8cecc798a3c36788cdb2a46aea5d5b0ae861dc17,AbstractPlainSocketImpl,0,0,0,0,0,0,true,true,true,true,true,true
jdk,8cecc798a3c36788cdb2a46aea5d5b0ae861dc17,UTIFileTypeDetector,0,0,0,0,0,0,true,true,true,true,true,true
jdk,dafb3af62d8d5d72ab88c46a783e0993ce391c87,TestTerminatedThread,0,0,0,0,0,0,true,true,true,true,true,true
jdk,72b7487789f59bdb363cabd7b770baaef3872f81,UnsafeDefMeths,0,0,0,0,0,0,true,true,true,true,true,true
jdk,82847e4ec0c29ff518554a097c6b0d3f6f3dcef9,Launcher,0,0,0,0,0,0,true,true,true,true,true,true
jdk,9beff15bedd897fb3b761e5fdf1dff2b22fb8d18,PlatformSupport,0,0,0,0,0,0,true,true,true,true,true,true
jdk,9beff15bedd897fb3b761e5fdf1dff2b22fb8d18,GetOwnedMonitorStackDepthInfoTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,f4c6bc0030bae4f49a0a7304224887e3ba0ad063,OopStorage,0,0,0,0,0,0,true,true,true,true,true,true
jdk,f4c6bc0030bae4f49a0a7304224887e3ba0ad063,GetOwnedMonitorStackDepthInfoTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,f4c6bc0030bae4f49a0a7304224887e3ba0ad063,ClassForName,0,0,0,0,0,0,true,true,true,true,true,true
jdk,f4c6bc0030bae4f49a0a7304224887e3ba0ad063,PlatformSupport,0,0,0,0,0,0,true,true,true,true,true,true
jdk,fb8bca78ee2e5da3e0bd628b12e08c0b63266b62,TestCheckedEnsureLocalCapacity,0,0,0,0,0,0,true,true,true,true,true,true
jdk,0d68fdfec36f1db8e1ebc2dd727ee5a0683de7f2,TestCheckedEnsureLocalCapacity,0,0,0,0,0,0,true,true,true,true,true,true
jdk,7c3a956755891d02327ed73214b8c0f1221c56e4,AudioInputStreamClose,0,0,0,0,0,0,true,true,true,true,true,true
jdk,7c3a956755891d02327ed73214b8c0f1221c56e4,MisleadingVarArgsErrorMsgTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,cf0ea690145048542a455edad36b328fcffbf3e5,CheckLongArgs,0,0,0,0,0,0,true,true,true,true,true,true
jdk,cf0ea690145048542a455edad36b328fcffbf3e5,PrimitiveStampBoundaryTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,cf0ea690145048542a455edad36b328fcffbf3e5,VerifyGraphAddUsage,0,0,0,0,0,0,true,true,true,true,true,true
jdk,cf0ea690145048542a455edad36b328fcffbf3e5,LookUp,0,0,0,0,0,0,true,true,true,true,true,true
jdk,cf0ea690145048542a455edad36b328fcffbf3e5,TestSplitIf,0,0,0,0,0,0,true,true,true,true,true,true
jdk,fdee542113b1b78c7498b5408ba883b27e3ccef6,HeapRegionType,0,0,0,0,0,0,true,true,true,true,true,true
jdk,fdee542113b1b78c7498b5408ba883b27e3ccef6,StableArrayReadFoldingTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,fdee542113b1b78c7498b5408ba883b27e3ccef6,BootNativeLibrary,0,0,0,0,0,0,true,true,true,true,true,true
jdk,fdee542113b1b78c7498b5408ba883b27e3ccef6,TestDumpReplay,0,0,0,0,0,0,true,true,true,true,true,true
jdk,fdee542113b1b78c7498b5408ba883b27e3ccef6,HotSpotInvokeDynamicPlugin,0,0,0,0,0,0,true,true,true,true,true,true
jdk,fdee542113b1b78c7498b5408ba883b27e3ccef6,HotSpotInvokeDynamicPluginTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,fdee542113b1b78c7498b5408ba883b27e3ccef6,TrufflePEATest,1,1,0,1,1,0,true,false,false,true,false,false
jdk,d679703c0b354b6881d7c22962344f9ea4a93406,TestJNIBlockFullGC,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,NoClassDefFoundMsg,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,TestGenerator,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,HotSpotGraalCompilerFactory,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,ElfTargetInfo,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,SecurityProviderModularTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,GraalOSRLockTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,TestCSLocker,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,OptionType,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,TestJNIWeakG1,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,UnsafeVirtualizationTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,PECoffTargetInfo,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,MachOTargetInfo,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,TestMaybeNullUnsafeAccess,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,Word,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,GraalHotSpotVMConfig,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,AllowedFunctions,0,0,0,0,0,0,true,true,true,true,true,true
jdk,1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6,GetOwnedMonitorInfoTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,dd460203f4dc98eaece39728deb957d63fd999cc,UnsafeBooleanAccessTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,dd460203f4dc98eaece39728deb957d63fd999cc,UnsafeReadEliminationTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,792b65cd445eaf2d056701060ddf566270b92df9,ActivationID,0,0,0,0,0,0,true,true,true,true,true,true
jdk,0a79d06e97edd75047db89d54e7246c98c90317e,MimetypesFileTypeMap,0,0,0,0,0,0,true,true,true,true,true,true
jdk,0a79d06e97edd75047db89d54e7246c98c90317e,MailcapCommandMap,0,0,0,0,0,0,true,true,true,true,true,true
jdk,5a0726a47a87615a24ce5ec91029036c1d491ce0,LuckyDogDriver,0,0,0,0,0,0,true,true,true,true,true,true
jdk,5a0726a47a87615a24ce5ec91029036c1d491ce0,SecurityManager,0,0,0,0,0,0,true,true,true,true,true,true
jdk,5a0726a47a87615a24ce5ec91029036c1d491ce0,HotSpotVirtualMachine,0,0,0,0,0,0,true,true,true,true,true,true
jdk,5a0726a47a87615a24ce5ec91029036c1d491ce0,StubDriver,0,0,0,0,0,0,true,true,true,true,true,true
jdk,36b23cad4725ae42f80f7a706d0b1207ce53c141,UITesting,0,0,0,0,0,0,true,true,true,true,true,true
jdk,36b23cad4725ae42f80f7a706d0b1207ce53c141,NTLMAuthentication,0,0,0,0,0,0,true,true,true,true,true,true
jdk,36b23cad4725ae42f80f7a706d0b1207ce53c141,JDK9Method,0,0,0,0,0,0,true,true,true,true,true,true
jdk,36b23cad4725ae42f80f7a706d0b1207ce53c141,NegotiateAuthentication,0,0,0,0,0,0,true,true,true,true,true,true
jdk,36b23cad4725ae42f80f7a706d0b1207ce53c141,TestRawAliasing,0,0,0,0,0,0,true,true,true,true,true,true
jdk,36b23cad4725ae42f80f7a706d0b1207ce53c141,ReflectionAccessJDK,0,0,0,0,0,0,true,true,true,true,true,true
jdk,d4f0061790c809657181aba8d0a81781c25e24e7,UITesting,0,0,0,0,0,0,true,true,true,true,true,true
jdk,d4f0061790c809657181aba8d0a81781c25e24e7,MergedTabShiftTabTest,0,0,0,0,0,0,true,true,true,true,true,true
jdk,c6675bd02f24af1fb4c47094cd70ba8d1c8fa416,LoggerFinderAPI,0,0,0,0,0,0,true,true,true,true,true,true
