project; merge commit ;ancestorSHA; left; right; hasIniatializationBlock;  qtd_static
cgeo;7f3bc27fe8af7ee6ba3aef01d8b526e40c0b4667;2676f997e9b42f142926ec04285662d99ec068fc;c9297eaf0;00c847457;tests/src/cgeo/geocaching/utils/RxUtilsTest.java;2
cgeo;5be9d97e0c4ad128ea64f45b9de4b5e73fee7c4e;ae68c806e906b2447cc3231529c9f667210200e3;9fab22819;00516d1af;main/src/cgeo/geocaching/enumerations/CacheType.java;2
cgeo;a3cd74d282d76416e35a9886b770954b9042f194;14796b42b2b14f799294ba955504bc0064ef5d11;588424a1f;d5c26a3d8;main/src/cgeo/geocaching/export/FieldnoteExport.java;2
cgeo;bbb41eba106b610efc5a2797cc5d150246fcb374;a7954bc83bc3634b56cc7a283ec6cc14dfad96ef;f90ac58b9;f2060c49b;main/src/cgeo/geocaching/cgBase.java;4
cgeo;2de0a3e45674d7c94fc6441693ea4029849a9ae3;12e87a9d50ed2e58ed83d1db81c62d46c5bb8f4e;8da46c95d;4ec2096ea;main/src/cgeo/geocaching/cgBase.java;4
cgeo;a03b45c81af0e3a66eb861f92f243f340823aecd;834a683d0f63b119587ab709f6f9ed4230f4dae8;3ab8a7340;af4d124d9;main/src/cgeo/geocaching/cgBase.java;4
cgeo;b16f78c829e5aaf36979ca83e3451fcec1b171ee;a221f3a6a1e26ce11090b09c6a8db749ef5fb27d;2758e0752;adcbdb6e0;main/src/cgeo/geocaching/cgBase.java;8
cgeo;0769780cf33c3268a5ee8f65b98155fd58589a46;0b0106e00af4ca9d99bf2ed00948e78fc7b36689;a221f3a6a;76cfcebc2;main/src/cgeo/geocaching/cgBase.java;8
cgeo;d29ce0d047542329b4396b02cf42567c235e5cb0;a212be0c0809434ffde7c179b4e831c3b127476e;d53b44562;0abae05e8;main/src/cgeo/geocaching/cgBase.java;8
cgeo;d4b14b8ec0013d0c35f361d1851e28a87456dab3;07aed709deabdec81a08c0e15c7457450f9f03e2;9678d0014;cb82f3b62;main/src/cgeo/geocaching/cgBase.java;9
cgeo;d86925ca0efc051259a35f917753080868614f0f;e4fb6c596ba35e3ed6c7d2341ffb5e006417ec4e;924af5f8a;4226ec424;main/src/cgeo/geocaching/cgBase.java;11
cgeo;cab454571a8cb532daae3b211d089faf1ea590d8;b6b0c7f4dabf4271cfda13706c5b64cfaa7d65a3;3c82f15f6;df4c8020c;main/src/cgeo/geocaching/cgBase.java;12
cgeo;b489b69ce090b64e6fd7059ee1e0d1fbb592ab69;02701ff1964407b780b8c0be0d69d513ed1cce85;0bee548e1;b65d164ef;main/src/cgeo/geocaching/cgBase.java;12
cgeo;5a4d6426e867ac596ded6673627c869fff5fce7d;cd8ec1b3a39d4116aa1f3468d3dabd0da36296bf;3fc1569b8;b6b0c7f4d;main/src/cgeo/geocaching/cgBase.java;12
cgeo;83ba46de1e195e8c93452b237df4855cfa76ae69;bb3ed391288dd80295c32da2baf1df89f562ed2d;c165e77c4;a66a4bb13;main/src/cgeo/geocaching/cgBase.java;10
cgeo;f626fe08ed6ecf6a33327ebada2a362bbceedd57;e1e34ef836d97daf9b89d4fd2d7aef3b45ab7f38;41e1965db;b8691c02b;main/src/cgeo/geocaching/cgBase.java;8
cgeo;bb3ed391288dd80295c32da2baf1df89f562ed2d;6a775b8c3381470ae31c0f618070bd4d3d269262;1d37c0c93;2e6caaa61;main/src/cgeo/geocaching/cgBase.java;8
cgeo;bfa29b4962bee99f7b16b6900e424915fa2201e2;9731ffa193c81c77ad64cb06c7574098113fd316;6e950c529;6a775b8c3;main/src/cgeo/geocaching/cgBase.java;8
cgeo;13206cb835eb22aa49b198b892dcd7cf71f4ac82;43d8e235216ddfb0edf249660ab4bc845097ebdb;2209007d0;6887cefdf;main/src/cgeo/geocaching/cgBase.java;8
cgeo;37cf35f7937bf2cbee9cd2b8f4e5012c77e7ac50;7439bade1e337cf942841001268edc0a9d6f099c;cac6bb17d;b27fad130;main/src/cgeo/geocaching/cgBase.java;8
cgeo;efaa7b3e51744a56686381114956f48f6eb7714a;0bfc3a43992931d0994cfefeb2dbf2bd032e26e0;e9e3015e9;cafe9373b;main/src/cgeo/geocaching/cgBase.java;8
cgeo;152ef2098c15027dd0eccb9faebead74560b7e4d;96892b9e7bdc155b4cbae829d9d888ea80750214;1bcd93b6f;7439bade1;main/src/cgeo/geocaching/cgBase.java;8
cgeo;b1643a5d032645187afef42520ad43b64decaffa;4a537c3e1b0f73dbf3bae675e56d889d5c352903;ec4d7793a;86394f7b5;main/src/cgeo/geocaching/cgBase.java;8
cgeo;c38724da4d3b9ea03a522e503d7988b0a7ce63e4;689711e514012df8062ce2baad1a9bf0e46a9f3c;0f3e9175b;9393d3815;main/src/cgeo/geocaching/cgBase.java;8
cgeo;1055014f23f929e656d04ae53656a1a0acf3c124;f571eb3981c710907e8110e7c185e2d5a9fc8fa3;e94489086;a025a700b;main/src/cgeo/geocaching/cgBase.java;6
cgeo;5ed91aa1ec8e2a4f1adbde4a9ce05b6573cbbd03;2d531fbfce4a2689e0910ce4a038e16f131b4b45;5b2c4bebe;58442ed14;src/cgeo/geocaching/cgBase.java;6
cgeo;5b2c4bebe4eb4ebf485c3465f51adc14aff19165;1b19f2ca8a1c664b3a034d3bcec88805f2ddcb5f;931ab08f8;2d531fbfc;src/cgeo/geocaching/cgBase.java;6
cgeo;931ab08f805703f2a7610843fbdbe0f54113e919;42b8d8542e4056ece23af2ff8ee2b5db8abe832b;c166372fa;a7c981162;src/cgeo/geocaching/cgBase.java;6
cgeo;c166372fa282e7f9f1f5c53b0fe33d3d3dd61148;b054e1aecc163c3039875cf1528746768f0e7504;46861f667;1b19f2ca8;src/cgeo/geocaching/cgBase.java;6
cgeo;7423a7161e4b96d34e2824908f4aff4a8f42ded8;0f41bea8b7358263bde23d5f4b0e62ba8671960e;bac6cca5e;1e358c97b;src/cgeo/geocaching/cgBase.java;6
cgeo;1df6046cf12ab2966c8f8530a041e6e105b58ea3;2f91c02607d159da63e7f1d5a136ee88f2b30b2a;6792a4a77;0f41bea8b;src/cgeo/geocaching/cgBase.java;6
cgeo;e463efd6582c62cfaf078d5bb8bb673dd843d499;8533fd50866694fb29a4b5caaf91852789eed5c8;7ea26b81f;324ab972d;src/cgeo/geocaching/cgBase.java;6
cgeo;be50caca713f79eb8ef98612f09064a14d29d181;09dd423be6c182d434aa3e20330ee1866a0b0aef;d01ff8690;7a42a1ef5;src/cgeo/geocaching/cgBase.java;6
cgeo;1ccf264b6d224560c9cb5fe9416ebdb43ec27a34;c18b8a290a68ccb3fc6560969603266159d15532;09dd423be;bb8db36db;src/cgeo/geocaching/cgBase.java;6
cgeo;d01ff869025c5d83f438f04fca6bbf19bbfc5ce5;edde91aef1455f0a7650933c68f7289d0d72bac7;820ba2f83;09dd423be;src/cgeo/geocaching/cgBase.java;6
cgeo;7aed42d7b34d32e01e08799caf1ce0f4485fdf77;3a9dd70917ef89c0bdfad4c26fc32579a4036e7a;a946f2607;8533fd508;src/cgeo/geocaching/cgBase.java;6
cgeo;eca1e9ec31ca0165e4b0bb7ca4c2b989efe16fee;5878215750b36147e31d4e44d39f5cee5a686a24;f94d1d66f;10b3f8f05;src/cgeo/geocaching/cgBase.java;6
cgeo;d7ced68e84bac425cedd7a750e97c2e1908cc54d;8d040c24bfbb2a12788dede9911f14333df5098d;22940d838;1ca5b0ddb;src/cgeo/geocaching/cgBase.java;6
cgeo;22940d838d710537e8e5c83b1d22015747fbc4e4;afbe8c5164e1157e38e0f8c4b28942cbd9fe3d41;560ce54b9;8d040c24b;src/cgeo/geocaching/cgBase.java;6
cgeo;b5be8bc2a5c7c7776cf8d3aaa8f5816eaf8c4ec8;8d21658c7e5ef9ff59c5788d893dd60d1cbff172;ab7740274;1e1f710ed;src/cgeo/geocaching/cgBase.java;6
cgeo;1e1f710ed3a6f7a47b6d3aedcb8a6602b07eba4b;454da7c61fe74343279945408d61bb7db31f7082;8d21658c7;a93e3e45c;src/cgeo/geocaching/cgBase.java;6
cgeo;6dd358bd3d9d526b44fd2d9552ded0a3d4bc510c;246b7fce698c59bbfd94a8fbd88259a5681efdc1;971bb0dc1;18ff53c1c;src/cgeo/geocaching/cgBase.java;6
cgeo;6785d44e652ef8038207645dc69afe713b3d57c0;246b7fce698c59bbfd94a8fbd88259a5681efdc1;e8de09bbe;d600abe2b;src/cgeo/geocaching/cgBase.java;6
cgeo;e8de09bbe0455e054bfad306316de392b8b57629;48ec48f87f7b736411f28cb76ac1add8c61d2e10;a5d54fc50;246b7fce6;src/cgeo/geocaching/cgBase.java;6
cgeo;d600abe2bf63c2453e410b055d4ad7c6e073a574;48ec48f87f7b736411f28cb76ac1add8c61d2e10;246b7fce6;a5d54fc50;src/cgeo/geocaching/cgBase.java;6
cgeo;11fdd6a6fa0fb2d9662636cb8ec198cb49c91572;c49f2c54eea35ddd69121503fc604c75326913f9;16f4ad3ae;f580a6070;src/cgeo/geocaching/cgBase.java;6
cgeo;f5811825c4c9ceb1ed9d213a39b1cacb956e24de;c56576fbae758d16d5698be0c7de6a0b19b744e8;132d0d154;48ec48f87;src/cgeo/geocaching/cgBase.java;6
cgeo;877fb48415b44bf84542303d8c1cd2dd96bb02a5;61c246f08321e7de4f4c8928dfdd64c390e90e78;2a6c5e7e4;c6517f170;src/cgeo/geocaching/cgBase.java;4
cgeo;c6517f17006066361acfc6fb2b9473bf8a5de798;3b1152f21831de15d0aeab18002a93ff81ac80a8;aa5686edf;d6ceb750b;src/cgeo/geocaching/cgBase.java;4
cgeo;8a1e0638b1c86687bd53507721b452b5c2d91480;3b1152f21831de15d0aeab18002a93ff81ac80a8;4837e012b;61c246f08;src/cgeo/geocaching/cgBase.java;4
cgeo;d05bd275bdb7b63bdc17a2bc6bdc6843d82260b4;404ebebed57481aed0c801a49013dec82243af5d;41a14bad4;5dfa5e513;src/cgeo/geocaching/cgBase.java;4
cgeo;c153cf1a0c86480568f0aea016fa0428689a1dc2;e7874f99980d11d99108dec6531decea2abf060e;62e208f0d;6118f6489;src/cgeo/geocaching/cgBase.java;4
cgeo;6118f6489847f98d2c257671c352082974134b14;c58671a896f6cea081c2244203031885b82d33f2;53645ae29;7800d4761;src/cgeo/geocaching/cgBase.java;4
cgeo;015adc60a210d11b4f291912f85a4ce7f62fbaff;6dd7e323928a8c3bb788d7d61362e9c58f5e1472;a6cbb7d46;7abf2a9bd;src/cgeo/geocaching/cgBase.java;4
cgeo;c0d0aadb058ef60bc6754687945e6d6c7b2e833b;269c703a5e01b1ecad4aec6a762d5485b87d781a;11e2740b5;3545781eb;src/cgeo/geocaching/cgBase.java;4
