project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ZooCacheFactory,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TableNotFoundException,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ClassSize,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ZooUtil,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,CompactionStrategyConfig,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TKeyValue,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TRange,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TKeyExtent,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,IterInfo,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TConditionalSession,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ScanOptions,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ActiveScan,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TRowRange,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,KeyExtent,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ConditionalWriterOptions,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TConditionalMutation,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ActionStats,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TSummaryRequest,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,RecoveryStatus,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TAuthenticationTokenIdentifier,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ColumnUpdate,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ActiveCompaction,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,NamespaceExistsException,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,RemoteSpan,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,InitialScan,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ThriftTableOperationException,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,BaseHostRegexTableLoadBalancerTest,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,HardListIterator,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ScanResult,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TSamplerConfiguration,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ConditionalWriterImpl,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TableConfWatcher,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,RFileScanner,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,GcCycleStats,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TCredentials,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TableInfo,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,AccumuloReloadingVFSClassLoader,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,DiskUsage,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TColumn,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,InitialMultiScan,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TConstraintViolationSummary,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TCMResult,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TabletSplit,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TabletServer,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TDelegationToken,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,WriterOptions,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,MultiScanResult,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,IndexedDocIteratorTest,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ScanColumn,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TKey,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,DefaultConfiguration,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,Key,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ActiveCompaction,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,Tables,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,AccumuloSecurityException,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,RecoveryException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,NoSuchScanIDException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TooManyFilesException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,NotServingTabletException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ClientOnDefaultTable,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TSampleNotPresentException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,UpdateErrors,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TableExistsException,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TIteratorSetting,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ScanResult,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,IteratorSetting,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TMutation,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TCondition,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TDelegationTokenConfig,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TabletServerStatus,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,NamespaceConfWatcher,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TabletStats,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,UnknownScanner,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ZooUtil,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,TInfo,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,KeyValue,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,GCStatus,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ConstraintViolationException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ConfigOpts,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,MasterMonitorInfo,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,ClientConfConverter,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,MapFileInfo,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,NamespaceNotFoundException,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,MutationsRejectedException,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,Property,0,0,0,0,0,0,true,false,false,true,true,true
accumulo,be2b3020bdceeee936c6a4f499ea4590d114be5f,WalEdits,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,80dde6105da995af5e9b4368d21194ceda9a66b2,DeleteRowsIT,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,5a6481f7c15253bfc19a0ded5a96cb02ce9edb7e,BaseHostRegexTableLoadBalancerTest,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,ServerConstants,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,bffc9a3ed05f0314bc3d148bf32d85238db28db0,BaseHostRegexTableLoadBalancerTest,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,AccumuloException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,KeyValueAndPeek,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ThriftSecurityException,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,RemoteReplicationException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,DeadServer,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,NamespaceNotEmptyException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TDiskUsage,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,NoMoreEntriesException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,Condition,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,Column,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,BulkImportStatus,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,UnknownWriter,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,BatchScanOptions,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,Range,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TAuthenticationKey,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ActiveScan,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,KeyValues,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,Annotation,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,IteratorConfig,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ConditionalUpdates,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ReplicationCoordinatorException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,Compacting,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TableNotFoundException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,CompactionStrategyConfig,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TKeyValue,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TRange,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TKeyExtent,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,IterInfo,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TConditionalSession,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ScanOptions,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ActiveScan,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,KeyExtent,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ConditionalWriterOptions,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TConditionalMutation,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ActionStats,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,RecoveryStatus,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TAuthenticationTokenIdentifier,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ColumnUpdate,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ActiveCompaction,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,NamespaceExistsException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,RemoteSpan,0,0,0,0,0,0,true,false,false,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,InitialScan,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ThriftTableOperationException,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ScanResult,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TSamplerConfiguration,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,GcCycleStats,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TCredentials,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TableInfo,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,DiskUsage,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TColumn,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,InitialMultiScan,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TConstraintViolationSummary,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TCMResult,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TabletSplit,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TDelegationToken,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,WriterOptions,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,MultiScanResult,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ScanColumn,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TKey,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,Key,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ActiveCompaction,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,AccumuloSecurityException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,RecoveryException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,NoSuchScanIDException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TooManyFilesException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,NotServingTabletException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TSampleNotPresentException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,UpdateErrors,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TableExistsException,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TIteratorSetting,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ScanResult,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,IteratorSetting,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TMutation,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TCondition,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TDelegationTokenConfig,1,1,0,0,0,0,true,false,false,true,false,false
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TabletServerStatus,0,0,0,0,0,0,true,true,true,true,true,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TabletStats,0,0,0,0,0,0,true,true,true,true,true,true
